unitid,year,pell_share
437097,2018,60.0
437103,2018,64.0
437237,2018,29.0
437556,2018,84.0
437608,2018,83.0
437635,2018,73.0
437705,2018,80.0
437723,2018,100.0
437732,2018,80.0
437750,2018,12.0
437769,2018,65.0
437778,2018,68.0
437857,2018,64.0
438151,2018,64.0
438179,2018,93.0
438221,2018,81.0
438285,2018,83.0
438337,2018,100.0
438498,2018,25.0
438504,2018,80.0
438586,2018,89.0
438674,2018,100.0
438708,2018,85.0
438735,2018,84.0
438869,2018,94.0
438984,2018,74.0
439118,2018,85.0
439145,2018,28.0
439190,2018,17.0
439288,2018,42.0
439367,2018,57.0
439455,2018,93.0
439473,2018,40.0
439491,2018,89.0
439507,2018,79.0
439570,2018,71.0
439622,2018,97.0
439668,2018,47.0
439686,2018,94.0
439701,2018,63.0
439738,2018,100.0
439747,2018,15.0
439774,2018,85.0
439792,2018,86.0
439844,2018,41.0
439862,2018,100.0
439871,2018,90.0
439899,2018,63.0
439932,2018,95.0
439969,2018,78.0
439996,2018,70.0
440059,2018,72.0
440101,2018,89.0
440217,2018,79.0
440226,2018,76.0
440262,2018,77.0
440271,2018,82.0
440402,2018,63.0
440651,2018,99.0
440730,2018,80.0
440758,2018,100.0
440776,2018,92.0
440794,2018,79.0
440828,2018,22.0
440855,2018,70.0
440989,2018,92.0
441025,2018,18.0
441052,2018,65.0
441070,2018,64.0
441168,2018,68.0
441210,2018,24.0
441229,2018,32.0
441256,2018,59.0
441362,2018,76.0
441371,2018,87.0
441380,2018,87.0
441414,2018,14.0
441423,2018,83.0
441487,2018,100.0
441496,2018,81.0
441502,2018,86.0
441511,2018,100.0
441548,2018,67.0
441575,2018,84.0
441593,2018,100.0
441618,2018,78.0
441636,2018,100.0
441645,2018,46.0
441663,2018,69.0
441672,2018,93.0
441690,2018,100.0
441706,2018,100.0
441742,2018,74.0
441760,2018,49.0
441788,2018,63.0
441830,2018,78.0
441858,2018,0.0
441876,2018,76.0
441900,2018,47.0
441937,2018,53.0
441982,2018,14.0
442073,2018,74.0
442134,2018,82.0
442240,2018,60.0
442329,2018,73.0
442356,2018,36.0
442383,2018,68.0
442426,2018,72.0
442435,2018,100.0
442523,2018,96.0
442569,2018,84.0
442602,2018,80.0
442611,2018,62.0
442639,2018,20.0
442657,2018,78.0
442718,2018,88.0
442781,2018,61.0
442842,2018,35.0
442879,2018,26.0
442888,2018,83.0
442930,2018,36.0
442967,2018,97.0
442976,2018,57.0
442985,2018,89.0
443021,2018,100.0
443049,2018,28.0
443100,2018,98.0
443137,2018,40.0
443146,2018,100.0
443173,2018,93.0
443207,2018,74.0
443216,2018,35.0
443225,2018,33.0
443234,2018,100.0
443252,2018,96.0
443261,2018,35.0
443289,2018,53.0
443298,2018,100.0
443322,2018,55.0
443331,2018,59.0
443340,2018,0.0
443377,2018,63.0
443410,2018,28.0
443492,2018,55.0
443562,2018,100.0
443571,2018,87.0
443599,2018,100.0
443632,2018,83.0
443641,2018,48.0
443650,2018,51.0
443669,2018,56.0
443678,2018,59.0
443696,2018,67.0
443748,2018,74.0
443766,2018,83.0
443784,2018,50.0
443951,2018,98.0
443979,2018,83.0
444051,2018,51.0
444088,2018,68.0
444194,2018,100.0
444200,2018,85.0
444219,2018,29.0
444228,2018,92.0
444255,2018,82.0
444264,2018,100.0
444282,2018,71.0
444291,2018,97.0
444307,2018,97.0
444316,2018,40.0
444325,2018,75.0
444334,2018,32.0
444343,2018,97.0
444361,2018,94.0
444370,2018,82.0
444398,2018,78.0
444404,2018,97.0
444413,2018,18.0
444440,2018,29.0
444468,2018,75.0
444486,2018,79.0
444510,2018,72.0
444529,2018,52.0
444556,2018,70.0
444565,2018,38.0
444583,2018,97.0
444592,2018,100.0
444662,2018,79.0
444671,2018,100.0
444680,2018,100.0
444714,2018,87.0
444732,2018,100.0
444787,2018,62.0
444796,2018,98.0
444811,2018,87.0
444857,2018,68.0
444866,2018,61.0
444893,2018,74.0
444936,2018,6.0
444945,2018,82.0
444954,2018,59.0
445027,2018,88.0
445133,2018,67.0
445188,2018,64.0
445203,2018,88.0
445212,2018,84.0
445230,2018,77.0
445249,2018,72.0
445258,2018,70.0
445267,2018,100.0
445364,2018,59.0
445461,2018,86.0
445498,2018,97.0
445540,2018,85.0
445638,2018,50.0
445647,2018,61.0
445656,2018,51.0
445692,2018,58.0
445708,2018,67.0
445744,2018,97.0
445762,2018,94.0
445780,2018,100.0
445799,2018,59.0
445841,2018,71.0
445850,2018,86.0
445911,2018,69.0
445948,2018,80.0
446048,2018,31.0
446084,2018,67.0
446093,2018,71.0
446109,2018,55.0
446118,2018,80.0
446127,2018,88.0
446136,2018,24.0
446163,2018,69.0
446206,2018,71.0
446233,2018,46.0
446242,2018,100.0
446251,2018,100.0
446260,2018,53.0
446288,2018,61.0
446303,2018,100.0
446349,2018,100.0
446385,2018,28.0
446455,2018,65.0
446516,2018,100.0
446525,2018,40.0
446534,2018,100.0
446552,2018,34.0
446561,2018,65.0
446589,2018,81.0
446604,2018,73.0
446640,2018,64.0
446677,2018,78.0
446774,2018,42.0
446996,2018,94.0
447014,2018,88.0
447023,2018,88.0
447050,2018,0.0
447148,2018,88.0
447166,2018,65.0
447175,2018,86.0
447263,2018,47.0
447379,2018,68.0
447403,2018,54.0
447421,2018,100.0
447430,2018,57.0
447449,2018,100.0
447458,2018,8.0
447467,2018,79.0
447582,2018,69.0
447591,2018,71.0
447607,2018,88.0
447616,2018,90.0
447689,2018,59.0
447704,2018,61.0
447713,2018,57.0
447722,2018,100.0
447731,2018,25.0
447759,2018,70.0
447768,2018,74.0
447777,2018,27.0
447795,2018,54.0
447810,2018,67.0
447847,2018,16.0
447865,2018,100.0
447874,2018,47.0
447883,2018,88.0
447892,2018,79.0
447908,2018,100.0
447917,2018,74.0
447935,2018,85.0
447953,2018,53.0
447962,2018,79.0
447971,2018,75.0
447980,2018,93.0
447999,2018,80.0
448017,2018,89.0
448026,2018,48.0
448044,2018,0.0
448071,2018,67.0
448123,2018,97.0
448196,2018,27.0
448220,2018,50.0
448248,2018,11.0
448257,2018,94.0
448275,2018,74.0
448354,2018,94.0
448424,2018,56.0
448433,2018,73.0
448594,2018,61.0
448600,2018,69.0
448619,2018,63.0
448646,2018,80.0
448673,2018,69.0
448707,2018,74.0
448752,2018,100.0
448761,2018,89.0
448770,2018,74.0
448798,2018,100.0
448840,2018,35.0
448859,2018,60.0
448886,2018,38.0
448895,2018,70.0
448983,2018,68.0
449038,2018,0.0
449074,2018,57.0
449083,2018,100.0
449092,2018,95.0
449135,2018,100.0
449250,2018,67.0
449311,2018,97.0
449320,2018,78.0
449339,2018,74.0
449348,2018,100.0
449357,2018,85.0
449366,2018,27.0
449384,2018,60.0
449393,2018,75.0
449445,2018,48.0
449463,2018,66.0
449472,2018,63.0
449490,2018,40.0
449506,2018,90.0
449524,2018,80.0
449533,2018,78.0
449597,2018,30.0
449603,2018,84.0
449612,2018,62.0
449658,2018,13.0
449667,2018,65.0
449676,2018,51.0
449685,2018,87.0
449700,2018,64.0
449719,2018,82.0
449728,2018,67.0
449764,2018,60.0
449773,2018,58.0
449782,2018,81.0
449807,2018,73.0
449816,2018,13.0
449861,2018,67.0
449870,2018,67.0
449898,2018,79.0
449904,2018,79.0
449931,2018,50.0
449959,2018,63.0
449968,2018,47.0
449977,2018,47.0
449986,2018,44.0
449995,2018,50.0
450021,2018,89.0
450058,2018,84.0
450067,2018,83.0
450119,2018,87.0
450128,2018,91.0
450377,2018,100.0
450395,2018,71.0
450401,2018,66.0
450571,2018,81.0
450599,2018,74.0
450605,2018,89.0
450614,2018,90.0
450641,2018,70.0
450650,2018,51.0
450711,2018,95.0
450720,2018,67.0
450933,2018,63.0
450951,2018,48.0
450960,2018,67.0
450979,2018,45.0
450988,2018,57.0
451006,2018,96.0
451042,2018,100.0
451097,2018,67.0
451103,2018,60.0
451121,2018,38.0
451149,2018,38.0
451158,2018,90.0
451167,2018,59.0
451194,2018,60.0
451228,2018,82.0
451237,2018,63.0
451255,2018,73.0
451264,2018,80.0
451282,2018,67.0
451307,2018,0.0
451316,2018,45.0
451334,2018,72.0
451343,2018,90.0
451352,2018,49.0
451370,2018,57.0
451398,2018,54.0
451404,2018,99.0
451413,2018,27.0
451459,2018,75.0
451468,2018,41.0
451477,2018,76.0
451495,2018,94.0
451501,2018,94.0
451529,2018,100.0
451547,2018,82.0
451556,2018,86.0
451565,2018,44.0
451574,2018,44.0
451583,2018,45.0
451626,2018,68.0
451635,2018,69.0
451671,2018,39.0
451714,2018,53.0
451741,2018,100.0
451750,2018,67.0
451820,2018,65.0
451857,2018,70.0
451866,2018,86.0
451909,2018,81.0
451918,2018,89.0
451927,2018,0.0
452009,2018,52.0
452072,2018,69.0
452081,2018,73.0
452106,2018,95.0
452124,2018,85.0
452373,2018,44.0
452887,2018,38.0
452948,2018,69.0
453163,2018,67.0
453215,2018,33.0
453297,2018,0.0
453756,2018,89.0
453792,2018,79.0
454184,2018,27.0
454227,2018,58.0
454236,2018,86.0
454245,2018,50.0
454306,2018,78.0
454458,2018,93.0
454537,2018,49.0
454546,2018,69.0
454555,2018,61.0
454573,2018,68.0
454607,2018,61.0
454616,2018,39.0
454652,2018,73.0
454698,2018,95.0
454722,2018,65.0
454759,2018,75.0
454768,2018,63.0
454777,2018,58.0
454786,2018,83.0
454795,2018,67.0
454801,2018,88.0
454810,2018,78.0
454829,2018,0.0
454847,2018,21.0
454865,2018,57.0
454874,2018,74.0
454917,2018,58.0
454926,2018,71.0
454935,2018,30.0
454944,2018,76.0
454953,2018,63.0
454962,2018,62.0
454971,2018,100.0
454980,2018,95.0
454999,2018,66.0
455008,2018,87.0
455026,2018,45.0
455062,2018,33.0
455080,2018,81.0
455105,2018,59.0
455114,2018,53.0
455141,2018,73.0
455187,2018,89.0
455196,2018,79.0
455202,2018,27.0
455211,2018,44.0
455220,2018,37.0
455239,2018,100.0
455257,2018,88.0
455275,2018,71.0
455284,2018,65.0
455327,2018,94.0
455336,2018,56.0
455354,2018,50.0
455381,2018,76.0
455460,2018,81.0
455479,2018,87.0
455488,2018,94.0
455512,2018,50.0
455558,2018,82.0
455628,2018,85.0
455725,2018,84.0
455734,2018,49.0
455761,2018,71.0
455770,2018,40.0
455798,2018,80.0
455831,2018,84.0
455840,2018,34.0
455859,2018,69.0
455868,2018,83.0
455877,2018,52.0
455886,2018,71.0
455895,2018,89.0
455901,2018,46.0
455910,2018,86.0
455929,2018,60.0
455956,2018,94.0
455965,2018,67.0
455974,2018,81.0
455983,2018,94.0
456001,2018,40.0
456029,2018,79.0
456038,2018,43.0
456065,2018,68.0
456074,2018,69.0
456126,2018,88.0
456135,2018,91.0
456153,2018,48.0
456205,2018,30.0
456214,2018,81.0
456287,2018,100.0
456454,2018,81.0
456481,2018,100.0
456490,2018,83.0
456506,2018,64.0
456515,2018,44.0
456551,2018,76.0
456560,2018,100.0
456579,2018,48.0
456588,2018,80.0
456597,2018,82.0
456621,2018,0.0
456825,2018,65.0
456922,2018,61.0
456931,2018,70.0
456959,2018,32.0
456968,2018,77.0
456977,2018,100.0
457031,2018,29.0
457077,2018,61.0
457086,2018,67.0
457101,2018,83.0
457110,2018,77.0
457129,2018,83.0
457174,2018,82.0
457192,2018,100.0
457208,2018,81.0
457244,2018,35.0
457253,2018,44.0
457299,2018,60.0
457314,2018,73.0
457323,2018,67.0
457332,2018,50.0
457341,2018,60.0
457378,2018,74.0
457387,2018,49.0
457396,2018,65.0
457402,2018,100.0
457411,2018,86.0
457420,2018,74.0
457439,2018,70.0
457448,2018,82.0
457466,2018,40.0
457475,2018,54.0
457484,2018,67.0
457493,2018,48.0
457527,2018,100.0
457536,2018,89.0
457545,2018,65.0
457554,2018,100.0
457563,2018,43.0
457572,2018,65.0
457581,2018,71.0
457606,2018,82.0
457624,2018,50.0
457633,2018,43.0
457642,2018,21.0
457651,2018,73.0
457679,2018,64.0
457688,2018,16.0
457697,2018,100.0
457721,2018,88.0
457749,2018,55.0
457767,2018,87.0
457776,2018,59.0
457785,2018,62.0
457794,2018,90.0
457800,2018,13.0
457819,2018,0.0
457837,2018,77.0
457846,2018,33.0
457855,2018,60.0
457916,2018,50.0
457943,2018,79.0
457952,2018,23.0
457989,2018,76.0
458007,2018,57.0
458034,2018,100.0
458043,2018,48.0
458052,2018,71.0
458061,2018,100.0
458070,2018,51.0
458098,2018,57.0
458104,2018,44.0
458113,2018,100.0
458122,2018,79.0
458131,2018,28.0
458140,2018,43.0
458168,2018,65.0
458210,2018,35.0
458229,2018,65.0
458265,2018,86.0
458274,2018,67.0
458380,2018,89.0
458405,2018,35.0
458441,2018,86.0
458496,2018,75.0
458681,2018,87.0
458803,2018,97.0
458812,2018,92.0
458821,2018,96.0
458830,2018,92.0
458849,2018,85.0
458858,2018,97.0
458867,2018,97.0
458919,2018,57.0
458955,2018,100.0
458964,2018,67.0
458973,2018,50.0
458982,2018,60.0
459000,2018,98.0
459019,2018,100.0
459046,2018,93.0
459055,2018,90.0
459064,2018,91.0
459116,2018,68.0
459125,2018,100.0
459170,2018,46.0
459189,2018,0.0
459198,2018,68.0
459204,2018,53.0
459213,2018,67.0
459231,2018,64.0
459259,2018,50.0
459268,2018,80.0
459277,2018,49.0
459286,2018,67.0
459295,2018,36.0
459301,2018,55.0
459310,2018,100.0
459329,2018,51.0
459347,2018,65.0
459374,2018,46.0
459392,2018,50.0
459408,2018,38.0
459417,2018,44.0
459426,2018,43.0
459462,2018,57.0
459499,2018,59.0
459514,2018,65.0
459523,2018,68.0
459532,2018,80.0
459541,2018,100.0
459550,2018,64.0
459578,2018,65.0
459727,2018,76.0
459842,2018,78.0
459851,2018,72.0
459949,2018,60.0
459958,2018,73.0
459967,2018,74.0
459985,2018,74.0
459994,2018,64.0
460011,2018,75.0
460020,2018,88.0
460093,2018,73.0
460109,2018,67.0
460118,2018,75.0
460127,2018,63.0
460136,2018,58.0
460145,2018,84.0
460172,2018,68.0
460181,2018,66.0
460190,2018,76.0
460206,2018,65.0
460349,2018,50.0
460376,2018,3.0
460385,2018,42.0
460394,2018,58.0
460446,2018,71.0
460455,2018,100.0
460464,2018,42.0
460482,2018,94.0
460516,2018,68.0
460525,2018,68.0
460534,2018,73.0
460543,2018,65.0
460570,2018,57.0
460598,2018,44.0
460677,2018,99.0
460701,2018,64.0
460756,2018,58.0
460765,2018,60.0
460783,2018,82.0
460808,2018,70.0
460817,2018,18.0
460826,2018,49.0
460835,2018,59.0
460862,2018,50.0
460871,2018,100.0
460899,2018,80.0
460914,2018,41.0
460932,2018,35.0
460969,2018,83.0
460978,2018,60.0
460987,2018,52.0
460996,2018,22.0
461005,2018,73.0
461014,2018,86.0
461023,2018,78.0
461032,2018,50.0
461111,2018,83.0
461148,2018,21.0
461157,2018,0.0
461175,2018,11.0
461193,2018,62.0
461218,2018,83.0
461245,2018,34.0
461254,2018,92.0
461263,2018,37.0
461272,2018,23.0
461290,2018,46.0
461306,2018,44.0
461315,2018,55.0
461342,2018,19.0
461351,2018,96.0
461379,2018,50.0
461388,2018,88.0
461421,2018,71.0
461494,2018,59.0
461500,2018,100.0
461528,2018,20.0
461537,2018,82.0
461555,2018,54.0
461573,2018,81.0
461582,2018,52.0
461591,2018,61.0
461607,2018,98.0
461625,2018,100.0
461652,2018,63.0
461689,2018,66.0
461704,2018,64.0
461713,2018,31.0
461722,2018,50.0
461740,2018,100.0
461759,2018,71.0
461768,2018,62.0
461786,2018,70.0
461795,2018,63.0
461810,2018,73.0
461829,2018,51.0
461838,2018,43.0
461847,2018,25.0
461856,2018,99.0
461865,2018,60.0
461874,2018,74.0
461883,2018,0.0
461892,2018,47.0
461908,2018,62.0
461917,2018,55.0
461926,2018,53.0
461944,2018,71.0
461953,2018,45.0
461962,2018,51.0
461999,2018,58.0
462008,2018,61.0
462017,2018,54.0
462035,2018,40.0
462053,2018,68.0
462062,2018,56.0
462071,2018,62.0
462336,2018,78.0
462345,2018,18.0
462354,2018,36.0
463056,2018,46.0
464226,2018,46.0
465812,2018,83.0
466161,2018,67.0
466189,2018,100.0
466921,2018,50.0
466930,2018,25.0
467094,2018,80.0
467863,2018,52.0
467872,2018,68.0
467906,2018,81.0
468246,2018,26.0
468255,2018,42.0
468769,2018,19.0
468848,2018,84.0
468893,2018,77.0
468909,2018,90.0
468963,2018,95.0
469416,2018,100.0
469610,2018,82.0
469629,2018,71.0
469638,2018,75.0
469911,2018,81.0
469920,2018,77.0
469957,2018,72.0
470038,2018,92.0
470047,2018,67.0
470296,2018,58.0
470393,2018,75.0
474863,2018,78.0
474890,2018,87.0
474906,2018,71.0
474915,2018,66.0
474924,2018,62.0
475015,2018,45.0
475024,2018,86.0
475060,2018,90.0
475121,2018,88.0
475130,2018,75.0
475282,2018,25.0
475325,2018,40.0
475398,2018,0.0
475404,2018,39.0
475413,2018,84.0
475422,2018,100.0
475431,2018,30.0
475459,2018,92.0
475468,2018,43.0
475477,2018,83.0
475486,2018,68.0
475538,2018,77.0
475547,2018,53.0
475556,2018,67.0
475565,2018,76.0
475574,2018,100.0
475608,2018,75.0
475635,2018,100.0
475653,2018,67.0
475662,2018,34.0
475705,2018,50.0
475714,2018,5.0
475723,2018,29.0
475732,2018,100.0
475741,2018,50.0
475750,2018,100.0
475839,2018,67.0
476063,2018,65.0
476179,2018,91.0
476230,2018,67.0
476294,2018,71.0
476489,2018,95.0
476498,2018,96.0
476513,2018,60.0
476540,2018,81.0
476559,2018,82.0
476568,2018,100.0
476586,2018,52.0
476595,2018,69.0
476601,2018,64.0
476610,2018,64.0
476629,2018,46.0
476674,2018,45.0
476683,2018,81.0
476692,2018,33.0
476708,2018,70.0
476717,2018,91.0
476726,2018,35.0
476735,2018,55.0
476753,2018,52.0
476771,2018,100.0
476780,2018,54.0
476799,2018,49.0
476805,2018,53.0
476823,2018,36.0
476841,2018,56.0
476850,2018,80.0
476869,2018,89.0
476878,2018,35.0
476887,2018,43.0
476896,2018,84.0
476902,2018,56.0
476939,2018,74.0
476948,2018,67.0
476957,2018,35.0
476966,2018,76.0
476984,2018,58.0
476993,2018,37.0
477002,2018,16.0
477039,2018,75.0
477950,2018,86.0
477996,2018,0.0
478014,2018,100.0
478582,2018,89.0
478591,2018,56.0
478616,2018,100.0
478634,2018,88.0
478661,2018,75.0
478917,2018,79.0
478953,2018,54.0
479062,2018,56.0
479248,2018,86.0
479424,2018,36.0
479965,2018,100.0
479974,2018,89.0
479983,2018,58.0
480000,2018,76.0
480019,2018,42.0
480028,2018,48.0
480037,2018,75.0
480073,2018,50.0
480091,2018,85.0
480125,2018,63.0
480161,2018,54.0
480170,2018,56.0
480189,2018,63.0
480204,2018,79.0
480310,2018,94.0
480347,2018,48.0
480471,2018,92.0
480523,2018,79.0
480532,2018,78.0
480550,2018,64.0
480657,2018,78.0
480693,2018,79.0
480727,2018,14.0
480736,2018,100.0
480781,2018,86.0
480824,2018,78.0
480833,2018,73.0
480842,2018,100.0
480851,2018,93.0
480879,2018,57.0
480888,2018,93.0
480903,2018,92.0
480912,2018,50.0
480930,2018,71.0
480967,2018,68.0
480976,2018,78.0
480985,2018,40.0
480994,2018,80.0
481003,2018,66.0
481021,2018,42.0
481049,2018,89.0
481058,2018,33.0
481100,2018,6.0
481128,2018,98.0
481137,2018,44.0
481146,2018,56.0
481155,2018,64.0
481191,2018,35.0
481207,2018,84.0
481225,2018,40.0
481243,2018,40.0
481252,2018,68.0
481289,2018,57.0
481298,2018,80.0
481313,2018,95.0
481322,2018,0.0
481331,2018,100.0
481340,2018,0.0
481368,2018,32.0
481386,2018,88.0
481401,2018,100.0
481410,2018,35.0
481429,2018,79.0
481438,2018,39.0
481447,2018,29.0
481456,2018,27.0
481465,2018,88.0
481474,2018,35.0
481483,2018,38.0
481508,2018,61.0
481517,2018,75.0
481526,2018,62.0
481571,2018,100.0
481678,2018,87.0
481739,2018,82.0
481748,2018,93.0
481845,2018,89.0
481863,2018,59.0
481890,2018,57.0
481906,2018,72.0
481960,2018,84.0
482015,2018,71.0
482060,2018,73.0
482097,2018,68.0
482149,2018,43.0
482158,2018,61.0
482167,2018,27.0
482176,2018,39.0
482185,2018,47.0
482194,2018,43.0
482200,2018,94.0
482228,2018,53.0
482246,2018,33.0
482255,2018,72.0
482291,2018,92.0
482325,2018,100.0
482370,2018,100.0
482413,2018,62.0
482422,2018,100.0
482431,2018,75.0
482440,2018,80.0
482459,2018,50.0
482468,2018,78.0
482477,2018,86.0
482538,2018,50.0
482547,2018,100.0
482556,2018,43.0
482574,2018,72.0
482608,2018,100.0
482617,2018,100.0
482635,2018,100.0
482653,2018,100.0
482680,2018,34.0
482699,2018,70.0
482936,2018,30.0
482963,2018,88.0
482972,2018,62.0
482981,2018,85.0
482990,2018,65.0
483009,2018,91.0
483018,2018,68.0
483045,2018,69.0
483054,2018,52.0
483106,2018,66.0
483124,2018,54.0
483212,2018,75.0
483230,2018,51.0
483258,2018,95.0
483276,2018,87.0
483328,2018,58.0
483337,2018,58.0
483346,2018,50.0
483355,2018,67.0
483364,2018,66.0
483373,2018,86.0
483382,2018,60.0
483425,2018,94.0
483443,2018,22.0
483470,2018,100.0
483504,2018,80.0
483513,2018,87.0
483559,2018,69.0
483577,2018,0.0
483586,2018,0.0
483647,2018,100.0
483665,2018,89.0
483708,2018,66.0
483717,2018,67.0
483726,2018,33.0
483735,2018,63.0
483744,2018,100.0
483753,2018,91.0
483780,2018,17.0
483799,2018,100.0
483814,2018,72.0
483823,2018,75.0
483841,2018,25.0
483850,2018,91.0
483869,2018,100.0
483878,2018,93.0
483887,2018,70.0
483896,2018,0.0
483911,2018,89.0
483920,2018,39.0
483939,2018,91.0
483948,2018,100.0
483957,2018,45.0
484002,2018,88.0
484011,2018,56.0
