unitid,year,state,retention_rate,system,adoption_year,treated,post,event_time
113236,2015,CA,0.75,,,0,0,
113236,2016,CA,0.77,,,0,0,
114433,2009,CA,0.17,,,0,0,
114433,2010,CA,0.51,,,0,0,
114433,2011,CA,0.54,,,0,0,
114433,2012,CA,0.58,,,0,0,
114433,2013,CA,0.52,,,0,0,
114433,2014,CA,0.53,,,0,0,
114433,2015,CA,0.64,,,0,0,
114433,2017,CA,0.88,,,0,0,
114433,2018,CA,0.78,,,0,0,
114433,2019,CA,1.0,,,0,0,
114433,2020,CA,0.67,,,0,0,
114716,2009,CA,0.43,,,0,0,
114716,2010,CA,0.74,,,0,0,
114716,2011,CA,0.69,,,0,0,
114716,2012,CA,0.69,,,0,0,
114716,2013,CA,0.71,,,0,0,
114716,2014,CA,0.73,,,0,0,
114716,2015,CA,0.68,,,0,0,
114716,2020,CA,1.0,,,0,0,
115755,2009,CA,0.72,California State University,2018,1,0,-9
115755,2010,CA,0.74,California State University,2018,1,0,-8
115755,2011,CA,0.74,California State University,2018,1,0,-7
115755,2012,CA,0.73,California State University,2018,1,0,-6
115755,2013,CA,0.78,California State University,2018,1,0,-5
115755,2014,CA,0.74,California State University,2018,1,0,-4
115755,2015,CA,0.75,California State University,2018,1,0,-3
115755,2016,CA,0.71,California State University,2018,1,0,-2
115755,2017,CA,0.68,California State University,2018,1,0,-1
115755,2018,CA,0.71,California State University,2018,1,1,0
115755,2019,CA,0.75,California State University,2018,1,1,1
115755,2020,CA,0.73,California State University,2018,1,1,2
118912,2009,CA,0.63,,,0,0,
118912,2010,CA,0.66,,,0,0,
118912,2011,CA,0.65,,,0,0,
118912,2012,CA,0.66,,,0,0,
118912,2013,CA,0.67,,,0,0,
118912,2014,CA,0.71,,,0,0,
118912,2015,CA,0.7,,,0,0,
118912,2016,CA,0.68,,,0,0,
118912,2018,CA,1.0,,,0,0,
118976,2009,CA,0.71,,,0,0,
118976,2010,CA,0.74,,,0,0,
118976,2011,CA,0.71,,,0,0,
118976,2012,CA,0.75,,,0,0,
118976,2013,CA,0.71,,,0,0,
118976,2014,CA,0.74,,,0,0,
118976,2015,CA,0.7,,,0,0,
121619,2009,CA,0.5,,,0,0,
121619,2010,CA,0.66,,,0,0,
121619,2011,CA,0.69,,,0,0,
121619,2012,CA,0.74,,,0,0,
121619,2013,CA,0.71,,,0,0,
121619,2014,CA,0.71,,,0,0,
121619,2015,CA,0.69,,,0,0,
121886,2009,CA,0.83,,,0,0,
121886,2010,CA,0.26,,,0,0,
121886,2011,CA,0.73,,,0,0,
121886,2012,CA,0.75,,,0,0,
121886,2013,CA,0.74,,,0,0,
121886,2014,CA,0.79,,,0,0,
121886,2015,CA,0.75,,,0,0,
122375,2009,CA,0.45,,,0,0,
122375,2010,CA,0.65,,,0,0,
122375,2011,CA,0.62,,,0,0,
122375,2012,CA,0.66,,,0,0,
122375,2013,CA,0.66,,,0,0,
122375,2014,CA,0.68,,,0,0,
122375,2015,CA,0.65,,,0,0,
122409,2009,CA,0.81,California State University,2018,1,0,-9
122409,2010,CA,0.86,California State University,2018,1,0,-8
122409,2011,CA,0.89,California State University,2018,1,0,-7
122409,2012,CA,0.89,California State University,2018,1,0,-6
122409,2013,CA,0.88,California State University,2018,1,0,-5
122409,2014,CA,0.88,California State University,2018,1,0,-4
122409,2015,CA,0.89,California State University,2018,1,0,-3
122409,2016,CA,0.89,California State University,2018,1,0,-2
122409,2017,CA,0.89,California State University,2018,1,0,-1
122409,2018,CA,0.89,California State University,2018,1,1,0
122409,2019,CA,0.89,California State University,2018,1,1,1
122409,2020,CA,0.89,California State University,2018,1,1,2
122597,2009,CA,0.75,California State University,2018,1,0,-9
122597,2010,CA,0.77,California State University,2018,1,0,-8
122597,2011,CA,0.81,California State University,2018,1,0,-7
122597,2012,CA,0.8,California State University,2018,1,0,-6
122597,2013,CA,0.82,California State University,2018,1,0,-5
122597,2014,CA,0.84,California State University,2018,1,0,-4
122597,2015,CA,0.82,California State University,2018,1,0,-3
122597,2016,CA,0.8,California State University,2018,1,0,-2
122597,2017,CA,0.81,California State University,2018,1,0,-1
122597,2018,CA,0.8,California State University,2018,1,1,0
122597,2019,CA,0.8,California State University,2018,1,1,1
122597,2020,CA,0.82,California State University,2018,1,1,2
122755,2009,CA,0.81,California State University,2018,1,0,-9
122755,2010,CA,0.85,California State University,2018,1,0,-8
122755,2011,CA,0.87,California State University,2018,1,0,-7
122755,2012,CA,0.83,California State University,2018,1,0,-6
122755,2013,CA,0.88,California State University,2018,1,0,-5
122755,2014,CA,0.87,California State University,2018,1,0,-4
122755,2015,CA,0.86,California State University,2018,1,0,-3
122755,2016,CA,0.87,California State University,2018,1,0,-2
122755,2017,CA,0.87,California State University,2018,1,0,-1
122755,2018,CA,0.83,California State University,2018,1,1,0
122755,2019,CA,0.87,California State University,2018,1,1,1
122755,2020,CA,0.86,California State University,2018,1,1,2
122977,2009,CA,0.42,,,0,0,
122977,2010,CA,0.71,,,0,0,
122977,2011,CA,0.73,,,0,0,
122977,2012,CA,0.72,,,0,0,
122977,2013,CA,0.7,,,0,0,
122977,2014,CA,0.71,,,0,0,
122977,2015,CA,0.69,,,0,0,
122977,2019,CA,1.0,,,0,0,
122977,2020,CA,1.0,,,0,0,
123299,2009,CA,0.38,,,0,0,
123299,2010,CA,0.59,,,0,0,
123299,2011,CA,0.61,,,0,0,
123299,2012,CA,0.57,,,0,0,
123299,2013,CA,0.58,,,0,0,
123299,2014,CA,0.6,,,0,0,
123299,2015,CA,0.6,,,0,0,
123509,2009,CA,0.47,,,0,0,
123509,2010,CA,0.76,,,0,0,
123509,2011,CA,0.8,,,0,0,
123509,2012,CA,0.79,,,0,0,
123509,2013,CA,0.77,,,0,0,
123509,2014,CA,0.8,,,0,0,
123509,2015,CA,0.79,,,0,0,
123509,2020,CA,0.74,,,0,0,
123563,2009,CA,0.45,,,0,0,
123563,2010,CA,0.7,,,0,0,
123563,2011,CA,0.71,,,0,0,
123563,2012,CA,0.69,,,0,0,
123563,2013,CA,0.7,,,0,0,
123563,2014,CA,0.74,,,0,0,
123563,2015,CA,0.69,,,0,0,
123563,2016,CA,0.73,,,0,0,
123572,2009,CA,0.76,California State University,2018,1,0,-9
123572,2010,CA,0.8,California State University,2018,1,0,-8
123572,2011,CA,0.8,California State University,2018,1,0,-7
123572,2012,CA,0.8,California State University,2018,1,0,-6
123572,2013,CA,0.84,California State University,2018,1,0,-5
123572,2014,CA,0.81,California State University,2018,1,0,-4
123572,2015,CA,0.81,California State University,2018,1,0,-3
123572,2016,CA,0.8,California State University,2018,1,0,-2
123572,2017,CA,0.79,California State University,2018,1,0,-1
123572,2018,CA,0.81,California State University,2018,1,1,0
123572,2019,CA,0.78,California State University,2018,1,1,1
123572,2020,CA,0.79,California State University,2018,1,1,2
125471,2009,CA,0.61,,,0,0,
125471,2010,CA,0.65,,,0,0,
125471,2011,CA,0.61,,,0,0,
125471,2012,CA,0.63,,,0,0,
125471,2013,CA,0.7,,,0,0,
125471,2014,CA,0.59,,,0,0,
125471,2015,CA,0.67,,,0,0,
126182,2009,CO,0.58,,,0,0,
126182,2010,CO,0.62,,,0,0,
126182,2011,CO,0.54,,,0,0,
126182,2012,CO,0.59,,,0,0,
126182,2013,CO,0.56,,,0,0,
126182,2014,CO,0.58,,,0,0,
126182,2015,CO,0.53,,,0,0,
126182,2016,CO,0.61,,,0,0,
126182,2017,CO,0.62,,,0,0,
126182,2018,CO,0.54,,,0,0,
126182,2019,CO,0.59,,,0,0,
126182,2020,CO,0.59,,,0,0,
126289,2009,CO,0.57,,,0,0,
126289,2010,CO,0.55,,,0,0,
126289,2011,CO,0.5,,,0,0,
126289,2012,CO,0.5,,,0,0,
126289,2013,CO,0.55,,,0,0,
126289,2014,CO,0.51,,,0,0,
126289,2015,CO,0.59,,,0,0,
126289,2016,CO,0.53,,,0,0,
126289,2017,CO,0.58,,,0,0,
126289,2020,CO,0.55,,,0,0,
126562,2009,CO,0.7,,,0,0,
126562,2010,CO,0.73,,,0,0,
126562,2011,CO,0.76,,,0,0,
126562,2012,CO,0.71,,,0,0,
126562,2013,CO,0.75,,,0,0,
126562,2014,CO,0.72,,,0,0,
126562,2015,CO,0.68,,,0,0,
126562,2016,CO,0.71,,,0,0,
126562,2017,CO,0.67,,,0,0,
126562,2018,CO,0.72,,,0,0,
126562,2019,CO,0.7,,,0,0,
126562,2020,CO,0.73,,,0,0,
126580,2009,CO,0.67,,,0,0,
126580,2010,CO,0.69,,,0,0,
126580,2011,CO,0.71,,,0,0,
126580,2012,CO,0.67,,,0,0,
126580,2013,CO,0.71,,,0,0,
126580,2014,CO,0.66,,,0,0,
126580,2015,CO,0.68,,,0,0,
126580,2016,CO,0.69,,,0,0,
126580,2017,CO,0.66,,,0,0,
126580,2018,CO,0.69,,,0,0,
126580,2019,CO,0.7,,,0,0,
126580,2020,CO,0.71,,,0,0,
126614,2009,CO,0.83,,,0,0,
126614,2010,CO,0.85,,,0,0,
126614,2011,CO,0.84,,,0,0,
126614,2012,CO,0.83,,,0,0,
126614,2013,CO,0.85,,,0,0,
126614,2014,CO,0.84,,,0,0,
126614,2015,CO,0.86,,,0,0,
126614,2016,CO,0.86,,,0,0,
126614,2017,CO,0.87,,,0,0,
126614,2018,CO,0.88,,,0,0,
126614,2019,CO,0.87,,,0,0,
126614,2020,CO,0.85,,,0,0,
126711,2009,CO,0.5,,,0,0,
126711,2010,CO,0.59,,,0,0,
126711,2014,CO,0.51,,,0,0,
126711,2015,CO,0.52,,,0,0,
126711,2016,CO,0.55,,,0,0,
126711,2017,CO,0.55,,,0,0,
126711,2018,CO,0.46,,,0,0,
126711,2019,CO,0.45,,,0,0,
126711,2020,CO,0.48,,,0,0,
126775,2009,CO,0.89,,,0,0,
126775,2010,CO,0.87,,,0,0,
126775,2011,CO,0.9,,,0,0,
126775,2012,CO,0.89,,,0,0,
126775,2013,CO,0.92,,,0,0,
126775,2014,CO,0.94,,,0,0,
126775,2015,CO,0.94,,,0,0,
126775,2016,CO,0.92,,,0,0,
126775,2017,CO,0.93,,,0,0,
126775,2018,CO,0.92,,,0,0,
126775,2019,CO,0.92,,,0,0,
126775,2020,CO,0.92,,,0,0,
126818,2009,CO,0.83,,,0,0,
126818,2010,CO,0.83,,,0,0,
126818,2011,CO,0.83,,,0,0,
126818,2012,CO,0.84,,,0,0,
126818,2013,CO,0.86,,,0,0,
126818,2014,CO,0.85,,,0,0,
126818,2015,CO,0.87,,,0,0,
126818,2016,CO,0.86,,,0,0,
126818,2017,CO,0.82,,,0,0,
126818,2018,CO,0.83,,,0,0,
126818,2019,CO,0.84,,,0,0,
126818,2020,CO,0.85,,,0,0,
126942,2009,CO,0.56,,,0,0,
126942,2010,CO,0.55,,,0,0,
126942,2011,CO,0.53,,,0,0,
126942,2012,CO,0.53,,,0,0,
126942,2013,CO,0.53,,,0,0,
126942,2014,CO,0.53,,,0,0,
126942,2015,CO,0.49,,,0,0,
126942,2016,CO,0.52,,,0,0,
126942,2017,CO,0.55,,,0,0,
127185,2009,CO,0.6,,,0,0,
127185,2010,CO,0.63,,,0,0,
127185,2011,CO,0.65,,,0,0,
127185,2012,CO,0.61,,,0,0,
127185,2013,CO,0.65,,,0,0,
127185,2014,CO,0.52,,,0,0,
127185,2015,CO,0.63,,,0,0,
127185,2016,CO,0.65,,,0,0,
127185,2017,CO,0.57,,,0,0,
127185,2018,CO,0.62,,,0,0,
127185,2019,CO,0.62,,,0,0,
127185,2020,CO,0.68,,,0,0,
127200,2009,CO,0.59,,,0,0,
127200,2010,CO,0.57,,,0,0,
127200,2011,CO,0.58,,,0,0,
127200,2012,CO,0.59,,,0,0,
127200,2013,CO,0.57,,,0,0,
127200,2014,CO,0.56,,,0,0,
127200,2015,CO,0.56,,,0,0,
127200,2016,CO,0.61,,,0,0,
127200,2017,CO,0.59,,,0,0,
127200,2018,CO,0.59,,,0,0,
127556,2009,CO,0.63,,,0,0,
127556,2010,CO,0.66,,,0,0,
127556,2011,CO,0.64,,,0,0,
127556,2012,CO,0.64,,,0,0,
127556,2013,CO,0.65,,,0,0,
127556,2014,CO,0.66,,,0,0,
127556,2015,CO,0.7,,,0,0,
127556,2016,CO,0.73,,,0,0,
127556,2017,CO,0.73,,,0,0,
127556,2018,CO,0.74,,,0,0,
127556,2019,CO,0.74,,,0,0,
127556,2020,CO,0.75,,,0,0,
127565,2009,CO,0.67,,,0,0,
127565,2010,CO,0.67,,,0,0,
127565,2011,CO,0.66,,,0,0,
127565,2012,CO,0.65,,,0,0,
127565,2013,CO,0.66,,,0,0,
127565,2014,CO,0.63,,,0,0,
127565,2015,CO,0.7,,,0,0,
127565,2016,CO,0.65,,,0,0,
127565,2017,CO,0.63,,,0,0,
127565,2018,CO,0.65,,,0,0,
127565,2019,CO,0.67,,,0,0,
127565,2020,CO,0.61,,,0,0,
127617,2009,CO,0.68,,,0,0,
127617,2010,CO,0.57,,,0,0,
127617,2011,CO,0.61,,,0,0,
127617,2012,CO,0.51,,,0,0,
127617,2013,CO,0.58,,,0,0,
127617,2014,CO,0.69,,,0,0,
127617,2015,CO,0.63,,,0,0,
127617,2016,CO,0.62,,,0,0,
127617,2017,CO,0.62,,,0,0,
127617,2018,CO,0.63,,,0,0,
127741,2009,CO,0.68,,,0,0,
127741,2010,CO,0.69,,,0,0,
127741,2011,CO,0.7,,,0,0,
127741,2012,CO,0.67,,,0,0,
127741,2013,CO,0.66,,,0,0,
127741,2014,CO,0.68,,,0,0,
127741,2015,CO,0.72,,,0,0,
127741,2016,CO,0.71,,,0,0,
127741,2017,CO,0.71,,,0,0,
127741,2018,CO,0.72,,,0,0,
127741,2019,CO,0.72,,,0,0,
127741,2020,CO,0.7,,,0,0,
127820,2009,CO,0.57,,,0,0,
127820,2010,CO,0.54,,,0,0,
127820,2011,CO,0.5,,,0,0,
127820,2012,CO,0.51,,,0,0,
127820,2013,CO,0.53,,,0,0,
127820,2014,CO,0.49,,,0,0,
127820,2015,CO,0.5,,,0,0,
127820,2016,CO,0.52,,,0,0,
127820,2017,CO,0.53,,,0,0,
127884,2009,CO,0.59,,,0,0,
127884,2010,CO,0.56,,,0,0,
127884,2011,CO,0.5,,,0,0,
127884,2012,CO,0.5,,,0,0,
127884,2013,CO,0.6,,,0,0,
127884,2014,CO,0.55,,,0,0,
127884,2015,CO,0.52,,,0,0,
127884,2017,CO,0.47,,,0,0,
127909,2009,CO,0.57,,,0,0,
127909,2010,CO,0.54,,,0,0,
127909,2011,CO,0.54,,,0,0,
127909,2012,CO,0.57,,,0,0,
127909,2013,CO,0.57,,,0,0,
127909,2014,CO,0.56,,,0,0,
127909,2015,CO,0.63,,,0,0,
127909,2017,CO,0.49,,,0,0,
128106,2009,CO,0.66,,,0,0,
128106,2010,CO,0.64,,,0,0,
128106,2011,CO,0.66,,,0,0,
128106,2012,CO,0.58,,,0,0,
128106,2013,CO,0.63,,,0,0,
128106,2014,CO,0.63,,,0,0,
128106,2015,CO,0.64,,,0,0,
128106,2016,CO,0.66,,,0,0,
128106,2017,CO,0.63,,,0,0,
128106,2018,CO,0.68,,,0,0,
128106,2019,CO,0.63,,,0,0,
128106,2020,CO,0.68,,,0,0,
128258,2009,CO,0.69,,,0,0,
128258,2010,CO,0.62,,,0,0,
128258,2011,CO,0.59,,,0,0,
128258,2012,CO,0.55,,,0,0,
128258,2013,CO,0.58,,,0,0,
128258,2014,CO,0.64,,,0,0,
128258,2015,CO,0.62,,,0,0,
128258,2016,CO,0.55,,,0,0,
128258,2017,CO,0.63,,,0,0,
128258,2018,CO,0.69,,,0,0,
128258,2019,CO,0.59,,,0,0,
128258,2020,CO,0.64,,,0,0,
128328,2009,CO,0.91,,,0,0,
128328,2010,CO,0.9,,,0,0,
128328,2011,CO,0.93,,,0,0,
128328,2012,CO,0.95,,,0,0,
128328,2013,CO,0.89,,,0,0,
128328,2014,CO,0.94,,,0,0,
128328,2015,CO,0.94,,,0,0,
128328,2016,CO,0.94,,,0,0,
128328,2017,CO,0.94,,,0,0,
128328,2018,CO,0.95,,,0,0,
128328,2019,CO,0.94,,,0,0,
128328,2020,CO,0.93,,,0,0,
128391,2009,CO,0.54,,,0,0,
128391,2010,CO,0.59,,,0,0,
128391,2011,CO,0.63,,,0,0,
128391,2012,CO,0.63,,,0,0,
128391,2013,CO,0.68,,,0,0,
128391,2014,CO,0.7,,,0,0,
128391,2015,CO,0.69,,,0,0,
128391,2016,CO,0.69,,,0,0,
128391,2017,CO,0.64,,,0,0,
128391,2018,CO,0.7,,,0,0,
128391,2019,CO,0.65,,,0,0,
128391,2020,CO,0.67,,,0,0,
128771,2009,CT,0.79,,,0,0,
128771,2010,CT,0.81,,,0,0,
128771,2011,CT,0.77,,,0,0,
128771,2012,CT,0.76,,,0,0,
128771,2013,CT,0.77,,,0,0,
128771,2014,CT,0.8,,,0,0,
128771,2015,CT,0.78,,,0,0,
128771,2016,CT,0.78,,,0,0,
128771,2017,CT,0.76,,,0,0,
128771,2018,CT,0.74,,,0,0,
128771,2019,CT,0.72,,,0,0,
128771,2020,CT,0.78,,,0,0,
128780,2017,CT,1.0,,,0,0,
128780,2019,CT,1.0,,,0,0,
128780,2020,CT,0.5,,,0,0,
129020,2009,CT,0.92,,,0,0,
129020,2010,CT,0.93,,,0,0,
129020,2011,CT,0.92,,,0,0,
129020,2012,CT,0.93,,,0,0,
129020,2013,CT,0.94,,,0,0,
129020,2014,CT,0.93,,,0,0,
129020,2015,CT,0.92,,,0,0,
129020,2016,CT,0.92,,,0,0,
129020,2017,CT,0.94,,,0,0,
129020,2018,CT,0.93,,,0,0,
129020,2019,CT,0.94,,,0,0,
129020,2020,CT,0.93,,,0,0,
129215,2009,CT,0.78,,,0,0,
129215,2010,CT,0.77,,,0,0,
129215,2011,CT,0.76,,,0,0,
129215,2012,CT,0.76,,,0,0,
129215,2013,CT,0.78,,,0,0,
129215,2014,CT,0.77,,,0,0,
129215,2015,CT,0.73,,,0,0,
129215,2016,CT,0.76,,,0,0,
129215,2017,CT,0.77,,,0,0,
129215,2018,CT,0.8,,,0,0,
129215,2019,CT,0.77,,,0,0,
129215,2020,CT,0.76,,,0,0,
130493,2009,CT,0.8,,,0,0,
130493,2010,CT,0.78,,,0,0,
130493,2011,CT,0.76,,,0,0,
130493,2012,CT,0.73,,,0,0,
130493,2013,CT,0.75,,,0,0,
130493,2014,CT,0.75,,,0,0,
130493,2015,CT,0.75,,,0,0,
130493,2016,CT,0.77,,,0,0,
130493,2017,CT,0.78,,,0,0,
130493,2018,CT,0.72,,,0,0,
130493,2019,CT,0.73,,,0,0,
130493,2020,CT,0.77,,,0,0,
130624,2009,CT,0.93,,,0,0,
130624,2010,CT,0.93,,,0,0,
130624,2011,CT,0.95,,,0,0,
130624,2012,CT,0.93,,,0,0,
130624,2013,CT,0.94,,,0,0,
130624,2014,CT,0.98,,,0,0,
130624,2015,CT,0.9,,,0,0,
130624,2016,CT,0.97,,,0,0,
130624,2017,CT,0.94,,,0,0,
130624,2018,CT,0.97,,,0,0,
130624,2019,CT,0.98,,,0,0,
130624,2020,CT,1.0,,,0,0,
130776,2009,CT,0.7,,,0,0,
130776,2010,CT,0.75,,,0,0,
130776,2011,CT,0.72,,,0,0,
130776,2012,CT,0.69,,,0,0,
130776,2013,CT,0.74,,,0,0,
130776,2014,CT,0.79,,,0,0,
130776,2015,CT,0.76,,,0,0,
130776,2016,CT,0.73,,,0,0,
130776,2017,CT,0.73,,,0,0,
130776,2018,CT,0.74,,,0,0,
130776,2019,CT,0.74,,,0,0,
130776,2020,CT,0.75,,,0,0,
130907,2009,DE,0.6,,,0,0,
130907,2010,DE,0.55,,,0,0,
130907,2011,DE,0.55,,,0,0,
130907,2012,DE,0.56,,,0,0,
130907,2013,DE,0.54,,,0,0,
130907,2014,DE,0.57,,,0,0,
130907,2015,DE,0.61,,,0,0,
130934,2009,DE,0.66,,,0,0,
130934,2010,DE,0.67,,,0,0,
130934,2011,DE,0.7,,,0,0,
130934,2012,DE,0.6,,,0,0,
130934,2013,DE,0.65,,,0,0,
130934,2014,DE,0.69,,,0,0,
130934,2015,DE,0.72,,,0,0,
130934,2016,DE,0.73,,,0,0,
130934,2017,DE,0.71,,,0,0,
130934,2018,DE,0.72,,,0,0,
130934,2019,DE,0.7,,,0,0,
130934,2020,DE,0.74,,,0,0,
130943,2009,DE,0.89,,,0,0,
130943,2010,DE,0.92,,,0,0,
130943,2011,DE,0.93,,,0,0,
130943,2012,DE,0.92,,,0,0,
130943,2013,DE,0.92,,,0,0,
130943,2014,DE,0.91,,,0,0,
130943,2015,DE,0.92,,,0,0,
130943,2016,DE,0.91,,,0,0,
130943,2017,DE,0.91,,,0,0,
130943,2018,DE,0.9,,,0,0,
130943,2019,DE,0.91,,,0,0,
130943,2020,DE,0.9,,,0,0,
131399,2009,DC,0.57,,,0,0,
131399,2010,DC,0.54,,,0,0,
131399,2011,DC,0.54,,,0,0,
131399,2012,DC,0.51,,,0,0,
131399,2013,DC,0.58,,,0,0,
131399,2014,DC,0.52,,,0,0,
131399,2015,DC,0.69,,,0,0,
131399,2016,DC,0.56,,,0,0,
131399,2017,DC,0.73,,,0,0,
131399,2018,DC,0.6,,,0,0,
131399,2019,DC,0.68,,,0,0,
131399,2020,DC,0.71,,,0,0,
132693,2009,FL,0.73,,,0,0,
132693,2010,FL,0.67,,,0,0,
132693,2011,FL,0.69,,,0,0,
132693,2012,FL,0.63,,,0,0,
132709,2009,FL,0.75,,,0,0,
132851,2009,FL,0.65,,,0,0,
132903,2009,FL,0.87,,,0,0,
132903,2010,FL,0.87,,,0,0,
132903,2011,FL,0.87,,,0,0,
132903,2012,FL,0.88,,,0,0,
132903,2013,FL,0.87,,,0,0,
132903,2014,FL,0.88,,,0,0,
132903,2015,FL,0.89,,,0,0,
132903,2016,FL,0.89,,,0,0,
132903,2017,FL,0.9,,,0,0,
132903,2018,FL,0.9,,,0,0,
132903,2019,FL,0.91,,,0,0,
132903,2020,FL,0.92,,,0,0,
133021,2009,FL,0.64,,,0,0,
133386,2009,FL,0.69,,,0,0,
133508,2009,FL,0.65,,,0,0,
133650,2009,FL,0.78,,,0,0,
133650,2010,FL,0.81,,,0,0,
133650,2011,FL,0.79,,,0,0,
133650,2012,FL,0.8,,,0,0,
133650,2013,FL,0.82,,,0,0,
133650,2014,FL,0.81,,,0,0,
133650,2015,FL,0.85,,,0,0,
133650,2016,FL,0.83,,,0,0,
133650,2017,FL,0.83,,,0,0,
133650,2018,FL,0.81,,,0,0,
133650,2019,FL,0.8,,,0,0,
133650,2020,FL,0.85,,,0,0,
133669,2009,FL,0.79,,,0,0,
133669,2010,FL,0.8,,,0,0,
133669,2011,FL,0.79,,,0,0,
133669,2012,FL,0.78,,,0,0,
133669,2013,FL,0.77,,,0,0,
133669,2014,FL,0.75,,,0,0,
133669,2015,FL,0.78,,,0,0,
133669,2016,FL,0.77,,,0,0,
133669,2017,FL,0.79,,,0,0,
133669,2018,FL,0.82,,,0,0,
133669,2019,FL,0.81,,,0,0,
133669,2020,FL,0.82,,,0,0,
133702,2009,FL,0.65,,,0,0,
133951,2009,FL,0.81,,,0,0,
133951,2010,FL,0.83,,,0,0,
133951,2011,FL,0.82,,,0,0,
133951,2012,FL,0.82,,,0,0,
133951,2013,FL,0.84,,,0,0,
133951,2014,FL,0.84,,,0,0,
133951,2015,FL,0.88,,,0,0,
133951,2016,FL,0.88,,,0,0,
133951,2017,FL,0.88,,,0,0,
133951,2018,FL,0.9,,,0,0,
133951,2019,FL,0.89,,,0,0,
133951,2020,FL,0.91,,,0,0,
133960,2009,FL,0.56,,,0,0,
133960,2010,FL,0.56,,,0,0,
133960,2011,FL,0.5,,,0,0,
133960,2012,FL,0.5,,,0,0,
133960,2013,FL,0.58,,,0,0,
133960,2014,FL,0.55,,,0,0,
133960,2015,FL,0.57,,,0,0,
133960,2016,FL,0.56,,,0,0,
134097,2009,FL,0.91,,,0,0,
134097,2010,FL,0.92,,,0,0,
134097,2011,FL,0.92,,,0,0,
134097,2012,FL,0.91,,,0,0,
134097,2013,FL,0.92,,,0,0,
134097,2014,FL,0.92,,,0,0,
134097,2015,FL,0.93,,,0,0,
134097,2016,FL,0.93,,,0,0,
134097,2017,FL,0.94,,,0,0,
134097,2018,FL,0.93,,,0,0,
134097,2019,FL,0.93,,,0,0,
134097,2020,FL,0.95,,,0,0,
134130,2009,FL,0.96,,,0,0,
134130,2010,FL,0.96,,,0,0,
134130,2011,FL,0.95,,,0,0,
134130,2012,FL,0.96,,,0,0,
134130,2013,FL,0.96,,,0,0,
134130,2014,FL,0.96,,,0,0,
134130,2015,FL,0.96,,,0,0,
134130,2016,FL,0.97,,,0,0,
134130,2017,FL,0.96,,,0,0,
134130,2018,FL,0.97,,,0,0,
134130,2019,FL,0.97,,,0,0,
134130,2020,FL,0.97,,,0,0,
134343,2009,FL,0.69,,,0,0,
134608,2009,FL,0.66,,,0,0,
135160,2009,FL,0.67,,,0,0,
135160,2010,FL,0.52,,,0,0,
135160,2011,FL,0.54,,,0,0,
135188,2009,FL,0.68,,,0,0,
135188,2010,FL,0.62,,,0,0,
135188,2011,FL,0.64,,,0,0,
135391,2009,FL,0.63,,,0,0,
135717,2009,FL,0.67,,,0,0,
136145,2009,FL,0.63,,,0,0,
136145,2010,FL,0.66,,,0,0,
136145,2011,FL,0.66,,,0,0,
136145,2012,FL,0.65,,,0,0,
136145,2013,FL,0.67,,,0,0,
136145,2014,FL,0.69,,,0,0,
136145,2015,FL,0.7,,,0,0,
136145,2016,FL,0.72,,,0,0,
136172,2009,FL,0.83,,,0,0,
136172,2010,FL,0.83,,,0,0,
136172,2011,FL,0.81,,,0,0,
136172,2012,FL,0.83,,,0,0,
136172,2013,FL,0.82,,,0,0,
136172,2014,FL,0.83,,,0,0,
136172,2015,FL,0.8,,,0,0,
136172,2016,FL,0.8,,,0,0,
136172,2017,FL,0.81,,,0,0,
136172,2018,FL,0.82,,,0,0,
136172,2019,FL,0.83,,,0,0,
136172,2020,FL,0.84,,,0,0,
136233,2009,FL,0.65,,,0,0,
136358,2009,FL,0.71,,,0,0,
136400,2009,FL,0.7,,,0,0,
136400,2010,FL,0.66,,,0,0,
136400,2011,FL,0.63,,,0,0,
136400,2012,FL,0.6,,,0,0,
136400,2013,FL,0.64,,,0,0,
136473,2009,FL,0.68,,,0,0,
136516,2009,FL,0.62,,,0,0,
136516,2020,FL,0.7,,,0,0,
137078,2009,FL,0.69,,,0,0,
137096,2009,FL,0.7,,,0,0,
137209,2009,FL,0.66,,,0,0,
137281,2009,FL,0.67,,,0,0,
137315,2009,FL,0.6,,,0,0,
137315,2010,FL,0.58,,,0,0,
137315,2011,FL,0.6,,,0,0,
137351,2009,FL,0.86,,,0,0,
137351,2010,FL,0.88,,,0,0,
137351,2011,FL,0.88,,,0,0,
137351,2012,FL,0.9,,,0,0,
137351,2013,FL,0.89,,,0,0,
137351,2014,FL,0.89,,,0,0,
137351,2015,FL,0.88,,,0,0,
137351,2016,FL,0.9,,,0,0,
137351,2017,FL,0.9,,,0,0,
137351,2018,FL,0.91,,,0,0,
137351,2019,FL,0.91,,,0,0,
137351,2020,FL,0.92,,,0,0,
137759,2009,FL,0.61,,,0,0,
137759,2010,FL,0.57,,,0,0,
137759,2011,FL,0.56,,,0,0,
137759,2012,FL,0.57,,,0,0,
137759,2013,FL,0.59,,,0,0,
137759,2014,FL,0.6,,,0,0,
137759,2015,FL,0.58,,,0,0,
138187,2009,FL,0.72,,,0,0,
138187,2010,FL,0.7,,,0,0,
138354,2009,FL,0.79,,,0,0,
138354,2010,FL,0.73,,,0,0,
138354,2011,FL,0.73,,,0,0,
138354,2012,FL,0.71,,,0,0,
