state,ncessch,school_code,school_name,score,running,cutoff,treat,titlei,grad_rate,econ_disadv_share,achievement,enrollment,is_high,next_score,award,got_funds,sharpness
WA,530825001368,2218,Browne Elementary,2.9,0.625,2.275,0,True,,0.6788990825688074,46.0,401.0,0.0,2.8,0.0,0,0.9989811512990321
WA,530462000721,2219,Lynden Middle School,5.85,3.5749999999999997,2.275,0,True,,0.4058823529411764,61.0,723.0,0.0,5.2,0.0,0,0.9989811512990321
WA,530771001138,2220,Ballard High School,8.4,6.125,2.275,0,False,,0.0910973084886128,81.5,1842.0,1.0,8.6,0.0,0,0.9989811512990321
WA,530804001329,2222,Fall City Elementary,7.5,5.225,2.275,0,False,,0.081180811808118,82.5,550.0,0.0,7.0,0.0,0,0.9989811512990321
WA,530918001553,2223,University Place Primary,7.0,4.725,2.275,0,True,,0.4673366834170854,74.5,532.0,0.0,8.3,0.0,0,0.9989811512990321
WA,530042000108,2225,Lowell Elementary School,8.82,6.545,2.275,0,False,,0.2435897435897435,72.0,270.0,0.0,7.28,0.0,0,0.9989811512990321
WA,530006000012,2227,Adna Elementary School,5.95,3.6750000000000003,2.275,0,False,,0.2575757575757575,57.0,251.0,0.0,7.25,0.0,0,0.9989811512990321
WA,530855001438,2229,Sultan Elementary School,7.5,5.225,2.275,0,True,,0.55859375,64.5,541.0,0.0,7.05,0.0,0,0.9989811512990321
WA,530471000726,2233,Mansfield Elem and High School,5.87,3.595,2.275,0,True,,0.7619047619047619,44.5,102.0,1.0,6.25,0.0,0,0.9989811512990321
WA,530771001262,2234,West Seattle High School,7.97,5.695,2.275,0,False,,0.1804511278195488,71.5,1117.0,1.0,7.35,0.0,0,0.9989811512990321
WA,530846001431,2237,Pioneer Middle,7.13,4.855,2.275,0,False,,0.2416201117318435,64.0,796.0,0.0,6.45,0.0,0,0.9989811512990321
WA,531017001719,2240,Zillah High School,6.05,3.775,2.275,0,False,,0.544,39.5,431.0,1.0,6.0,0.0,0,0.9989811512990321
WA,530678000994,2241,Pomeroy Jr Sr High School,5.07,2.7950000000000004,2.275,0,False,,0.5,59.5,143.0,1.0,4.3,0.0,0,0.9989811512990321
WA,530114000207,2244,Edison Elementary,3.0,0.7250000000000001,2.275,0,True,,0.8350515463917526,59.5,339.0,0.0,2.95,0.0,0,0.9989811512990321
WA,530615003144,2245,Okanogan Middle School,4.83,2.555,2.275,0,False,,0.6007462686567164,42.5,272.0,0.0,4.8,0.0,0,0.9989811512990321
WA,530615000920,2246,Okanogan High School,7.85,5.574999999999999,2.275,0,False,,0.5,57.0,318.0,1.0,7.6,0.0,0,0.9989811512990321
WA,530870001489,2247,N.E. Tacoma Elementary School,6.3,4.025,2.275,0,False,,0.5810055865921788,59.5,418.0,0.0,5.45,0.0,0,0.9989811512990321
WA,530105000175,2251,Centerville Elementary,7.25,4.975,2.275,0,True,,0.2777777777777778,64.5,86.0,0.0,7.15,0.0,0,0.9989811512990321
WA,530870001481,2252,Manitou Park Elementary School,5.8,3.525,2.275,0,True,,0.8571428571428571,41.0,515.0,0.0,4.4,30718.0,1,0.9989811512990321
WA,530771001229,2256,Olympic View Elementary School,7.85,5.574999999999999,2.275,0,True,,0.3951219512195122,68.5,454.0,0.0,7.6,0.0,0,0.9989811512990321
WA,530294000473,2257,Collins Elementary,5.4,3.1250000000000004,2.275,0,False,,0.6371681415929203,50.5,515.0,0.0,5.1,0.0,0,0.9989811512990321
WA,530825001382,2258,Hutton Elementary,9.13,6.855,2.275,0,False,,0.1934523809523809,84.5,620.0,0.0,8.88,0.0,0,0.9989811512990321
WA,531014001714,2260,McKenna Elementary,8.48,6.205,2.275,0,True,,0.5,61.0,423.0,0.0,8.1,0.0,0,0.9989811512990321
WA,530042000105,2262,Geneva Elementary School,5.13,2.855,2.275,0,False,,0.3008130081300813,53.0,489.0,0.0,7.05,0.0,0,0.9989811512990321
WA,530285000457,2263,Beach Elem,7.73,5.455,2.275,0,False,,0.631578947368421,69.5,35.0,0.0,,0.0,0,0.9989811512990321
WA,530897001535,2264,Toppenish Middle School,2.8,0.5249999999999999,2.275,0,True,,0.9384787472035794,25.5,882.0,0.0,2.05,33702.0,1,0.9989811512990321
WA,530000300593,2266,Kelso High School,5.75,3.475,2.275,0,False,,0.5152354570637119,43.0,1537.0,1.0,6.05,0.0,0,0.9989811512990321
WA,530657000967,2267,Mcloughlin Middle School,4.45,2.1750000000000003,2.275,0,True,,0.5504107542942495,49.5,1404.0,0.0,3.7,31223.0,1,0.9989811512990321
WA,530771001183,2269,Highland Park Elementary School,3.65,1.375,2.275,0,True,,0.7801418439716312,34.5,334.0,0.0,3.55,34922.0,1,0.9989811512990321
WA,530816001357,2272,South Kitsap High School,5.65,3.3750000000000004,2.275,0,False,,0.3656597774244833,48.5,2554.0,1.0,5.65,0.0,0,0.9989811512990321
WA,530549000827,2273,Napavine Jr Sr High School,6.5,4.225,2.275,0,False,,0.5175879396984925,57.0,404.0,1.0,4.8,0.0,0,0.9989811512990321
WA,530870001497,2275,Roosevelt Elementary School,2.55,0.2749999999999999,2.275,0,True,,0.9508196721311476,17.0,278.0,0.0,3.5,47865.0,1,0.9989811512990321
WA,530411000646,2276,La Conner High School,5.7,3.4250000000000003,2.275,0,False,,0.532258064516129,49.5,218.0,1.0,4.95,0.0,0,0.9989811512990321
WA,530966001631,2279,Lewis And Clark Elementary Sch,3.7,1.4250000000000003,2.275,0,True,,0.8,26.5,458.0,0.0,2.55,31027.0,1,0.9989811512990321
WA,530099000172,2281,Castle Rock High School,4.55,2.275,2.275,0,False,,0.5698924731182796,42.0,453.0,1.0,3.98,0.0,0,0.9989811512990321
WA,530600000909,2283,Oakville High School,2.25,-0.02499999999999991,2.275,1,True,,0.5949367088607594,22.0,135.0,1.0,4.18,47760.0,1,0.9989811512990321
WA,530771001239,2285,Roosevelt High School,8.25,5.975,2.275,0,False,,0.0612648221343873,80.5,1822.0,1.0,7.9,0.0,0,0.9989811512990321
WA,530804001331,2287,North Bend Elementary School,7.25,4.975,2.275,0,True,,0.2295081967213114,67.5,540.0,0.0,8.15,0.0,0,0.9989811512990321
WA,530804001332,2288,Snoqualmie Elementary,9.13,6.855,2.275,0,True,,0.155893536121673,83.0,550.0,0.0,9.1,0.0,0,0.9989811512990321
WA,530423000678,2289,Redmond Elementary,8.8,6.525,2.275,0,False,,0.1974921630094044,78.5,652.0,0.0,8.6,0.0,0,0.9989811512990321
WA,530993001677,2290,Winlock Miller Elementary,4.8,2.525,2.275,0,True,,0.9882352941176472,34.5,385.0,0.0,2.8,31555.0,1,0.9989811512990321
WA,530114000210,2291,Oakview Elementary School,3.75,1.475,2.275,0,True,,0.8031674208144797,44.0,341.0,0.0,3.4,30511.0,1,0.9989811512990321
WA,530582000861,2292,North River School,4.9,2.6250000000000004,2.275,0,True,,0.7692307692307693,54.5,70.0,1.0,5.15,0.0,0,0.9989811512990321
WA,530669000983,2294,Goodman Middle School,6.65,4.375,2.275,0,False,,0.1878354203935599,60.5,567.0,0.0,7.3,0.0,0,0.9989811512990321
WA,530540000813,2295,Mount Vernon High School,4.45,2.1750000000000003,2.275,0,True,,0.6162280701754386,46.0,2018.0,1.0,4.7,0.0,0,0.9989811512990321
WA,530825001416,2296,Wilson Elementary,9.95,7.674999999999999,2.275,0,False,,0.1881720430107527,87.0,372.0,0.0,9.63,0.0,0,0.9989811512990321
WA,530483000731,2297,Springdale Elementary,1.35,-0.9249999999999998,2.275,1,True,,0.8372093023255814,32.0,215.0,0.0,1.58,55000.0,1,0.9989811512990321
WA,530132000234,2299,Charles Francis Adams High School,6.02,3.7449999999999997,2.275,0,False,,0.5255102040816326,52.0,799.0,1.0,5.58,0.0,0,0.9989811512990321
WA,530966001630,2301,Columbia Elementary School,6.5,4.225,2.275,0,True,,0.9192825112107624,29.0,377.0,0.0,,0.0,0,0.9989811512990321
WA,530204000305,2302,Dayton High School,5.47,3.195,2.275,0,True,,0.5333333333333333,49.75,119.0,1.0,5.53,0.0,0,0.9989811512990321
WA,530003000009,2305,Miller Junior High,2.35,0.07500000000000018,2.275,0,True,,0.7293388429752066,41.5,799.0,0.0,2.05,48739.0,1,0.9989811512990321
WA,530771001171,2306,Garfield High School,7.8,5.525,2.275,0,False,,0.2539682539682539,77.5,1786.0,1.0,7.6,0.0,0,0.9989811512990321
WA,530771001173,2307,Bailey Gatzert Elementary School,2.4,0.125,2.275,0,True,,0.8955223880597015,27.0,339.0,0.0,4.45,48383.0,1,0.9989811512990321
WA,530423000672,2308,Kirkland Middle School,9.08,6.805,2.275,0,False,,0.1184433164128595,84.5,617.0,0.0,8.35,0.0,0,0.9989811512990321
WA,530360000561,2310,Hood Canal Elementary School,1.75,-0.5249999999999999,2.275,1,True,,0.8921568627450981,29.5,230.0,0.0,4.98,0.0,0,0.9989811512990321
WA,530696001031,2311,Stewart Elementary,2.8,0.5249999999999999,2.275,0,True,,0.6179775280898876,47.0,360.0,0.0,2.8,0.0,0,0.9989811512990321
WA,530825001373,2312,Finch Elementary,5.82,3.5450000000000004,2.275,0,True,,0.5820433436532507,60.5,507.0,0.0,4.28,0.0,0,0.9989811512990321
WA,531011001708,2314,Washington Middle School,2.35,0.07500000000000018,2.275,0,True,,0.9371221281741232,27.0,873.0,0.0,2.6,49014.0,1,0.9989811512990321
WA,530096000169,2315,CASHMERE MIDDLE SCHOOL,7.9,5.625,2.275,0,True,,0.4606060606060606,60.0,512.0,0.0,8.1,0.0,0,0.9989811512990321
WA,530120000218,2317,Chelan Middle School,6.4,4.125,2.275,0,True,,0.6377708978328174,54.0,323.0,0.0,6.3,0.0,0,0.9989811512990321
WA,530927001575,2318,Lincoln Elementary School,3.15,0.875,2.275,0,True,,0.6192893401015228,47.0,396.0,0.0,3.2,34223.0,1,0.9989811512990321
WA,530447000702,2319,Kessler Elementary School,2.35,0.07500000000000018,2.275,0,True,,0.8863636363636364,19.5,292.0,0.0,2.9,47614.0,1,0.9989811512990321
WA,530771001161,2321,Dunlap Elementary School,5.5,3.225,2.275,0,True,,0.7735849056603774,44.5,323.0,0.0,5.25,31051.0,1,0.9989811512990321
WA,530771001219,2322,Montlake Elementary School,9.68,7.404999999999999,2.275,0,False,,0.0932203389830508,82.0,250.0,0.0,9.9,0.0,0,0.9989811512990321
WA,530354000531,2325,Highline High School,3.95,1.6750000000000003,2.275,0,True,,0.6651785714285714,43.0,1020.0,1.0,3.9,0.0,0,0.9989811512990321
WA,530030000042,2326,Washington Elementary School,6.3,4.025,2.275,0,True,,0.793918918918919,51.0,623.0,0.0,4.6,0.0,0,0.9989811512990321
WA,530135000241,2328,Cle Elum Roslyn Elementary,4.53,2.2550000000000003,2.275,0,True,,0.502262443438914,52.0,462.0,0.0,7.18,0.0,0,0.9989811512990321
WA,530135000240,2329,Cle Elum Roslyn High School,6.4,4.125,2.275,0,False,,0.4067796610169492,49.5,236.0,1.0,6.5,0.0,0,0.9989811512990321
WA,530981001664,2330,Columbia High School,6.5,4.225,2.275,0,False,,0.4444444444444444,49.5,362.0,1.0,6.1,0.0,0,0.9989811512990321
WA,530624000942,2331,Onalaska High School,7.02,4.744999999999999,2.275,0,True,,0.5686274509803921,39.75,231.0,1.0,6.98,0.0,0,0.9989811512990321
WA,530696001035,2334,Meeker Elementary,4.6,2.3249999999999997,2.275,0,True,,0.3408239700374532,59.0,396.0,0.0,5.15,0.0,0,0.9989811512990321
WA,530870001479,2336,Lyon Elementary School,5.0,2.725,2.275,0,True,,0.7955801104972375,47.0,378.0,0.0,4.8,0.0,0,0.9989811512990321
WA,530870001473,2338,Hilltop Heritage Middle School,1.95,-0.32499999999999996,2.275,1,True,,0.6383763837638377,38.5,610.0,0.0,2.25,34548.0,1,0.9989811512990321
WA,530294003145,2340,Midland Elementary,3.4,1.125,2.275,0,False,,0.8934707903780069,48.5,515.0,0.0,5.15,0.0,0,0.9989811512990321
WA,530564000837,2341,Nine Mile Falls Elementary,5.38,3.105,2.275,0,False,,0.1772151898734177,54.5,151.0,0.0,7.03,0.0,0,0.9989811512990321
WA,530618001735,2342,Lincoln Elementary School,4.9,2.6250000000000004,2.275,0,False,,0.2797202797202797,49.5,282.0,0.0,4.93,0.0,0,0.9989811512990321
WA,530531000803,2343,Mount Baker Senior High,4.75,2.475,2.275,0,False,,0.546875,62.0,547.0,1.0,4.3,0.0,0,0.9989811512990321
WA,530537000805,2344,East Valley High School,6.15,3.8750000000000004,2.275,0,False,,0.5408163265306123,47.0,890.0,1.0,6.05,0.0,0,0.9989811512990321
WA,530315000501,2345,Mcclure Elementary School,4.7,2.4250000000000003,2.275,0,True,,0.9172185430463576,47.5,645.0,0.0,3.5,0.0,0,0.9989811512990321
WA,530966001633,2347,Mission View Elementary School,5.7,3.4250000000000003,2.275,0,True,,0.7928571428571428,47.5,506.0,0.0,3.75,0.0,0,0.9989811512990321
WA,530702001047,2349,Forks High School,4.88,2.605,2.275,0,False,,0.5854700854700855,45.5,452.0,1.0,3.4,0.0,0,0.9989811512990321
WA,530771001209,2353,Maple Elementary School,9.0,6.725,2.275,0,True,,0.6333333333333333,62.5,537.0,0.0,9.0,0.0,0,0.9989811512990321
WA,530264000390,2355,Evaline Elementary School,7.23,4.955,2.275,0,True,,0.5483870967741935,44.5,51.0,0.0,4.4,0.0,0,0.9989811512990321
WA,530714001060,2357,Raymond Jr Sr High School,3.3,1.025,2.275,0,False,,0.6015625,44.5,270.0,1.0,3.23,0.0,0,0.9989811512990321
WA,530870002174,2358,Stanley Elementary School,5.38,3.105,2.275,0,True,,0.8231292517006803,69.5,390.0,0.0,2.8,0.0,0,0.9989811512990321
WA,530870001504,2359,Stewart Middle School,2.25,-0.02499999999999991,2.275,1,True,,0.7931570762052877,36.5,710.0,0.0,2.5,34548.0,1,0.9989811512990321
WA,530237000328,2361,Weyerhaeuser Elementary,4.43,2.155,2.275,0,True,,0.4606060606060606,62.0,360.0,0.0,5.53,0.0,0,0.9989811512990321
WA,530078000155,2362,Burlington Edison High School,5.75,3.475,2.275,0,False,,0.4571428571428571,48.5,1109.0,1.0,5.15,0.0,0,0.9989811512990321
WA,530267000399,2364,North Middle School,5.45,3.1750000000000003,2.275,0,False,,0.650887573964497,55.5,749.0,0.0,4.85,0.0,0,0.9989811512990321
WA,530042000103,2365,Columbia Elementary School,7.63,5.355,2.275,0,False,,0.1970802919708029,72.0,300.0,0.0,5.53,0.0,0,0.9989811512990321
WA,530291000469,2367,River View High School,3.75,1.475,2.275,0,False,,0.6956521739130435,24.5,306.0,1.0,4.5,0.0,0,0.9989811512990321
WA,530682001000,2368,Jefferson Elementary,7.58,5.305,2.275,0,True,,0.6284153005464481,57.0,329.0,0.0,7.4,0.0,0,0.9989811512990321
WA,530447001845,2369,Columbia Valley Garden Elem Schl,8.25,5.975,2.275,0,True,,0.5223214285714286,57.5,407.0,0.0,8.25,0.0,0,0.9989811512990321
WA,530447000711,2370,Saint Helens Elementary,2.65,0.375,2.275,0,True,,0.89375,29.5,335.0,0.0,4.6,34367.0,1,0.9989811512990321
WA,530771001180,2371,Hamilton International Middle School,8.85,6.574999999999999,2.275,0,False,,0.0910951893551688,84.5,1047.0,0.0,9.0,0.0,0,0.9989811512990321
WA,530771001146,2372,Bryant Elementary School,6.65,4.375,2.275,0,False,,0.046594982078853,81.0,582.0,0.0,5.95,0.0,0,0.9989811512990321
WA,530870001483,2376,Mason Middle School,6.03,3.7550000000000003,2.275,0,False,,0.3049450549450549,65.5,806.0,0.0,5.8,0.0,0,0.9989811512990321
WA,530870001471,2377,Gray Middle School,2.25,-0.02499999999999991,2.275,1,True,,0.8236434108527132,30.0,559.0,0.0,2.45,34548.0,1,0.9989811512990321
WA,530078000156,2379,Edison Elementary,4.63,2.355,2.275,0,False,,0.2959501557632398,52.5,451.0,0.0,6.05,0.0,0,0.9989811512990321
WA,530774000141,2380,Central Elementary School,4.8,2.525,2.275,0,True,,0.6360424028268551,54.5,486.0,0.0,4.05,36089.0,1,0.9989811512990321
WA,530825001362,2381,Arlington Elementary,4.95,2.6750000000000003,2.275,0,True,,0.8450292397660819,34.0,622.0,0.0,2.45,31221.0,1,0.9989811512990321
WA,530399000637,2385,Kettle Falls Elementary School,5.08,2.805,2.275,0,False,,0.6090225563909775,44.5,286.0,0.0,3.88,0.0,0,0.9989811512990321
WA,530042000116,2387,Sunnyland Elementary School,5.3,3.025,2.275,0,False,,0.3986486486486486,54.5,310.0,0.0,4.7,0.0,0,0.9989811512990321
WA,530777001282,2388,Selah High School,6.9,4.625,2.275,0,True,,0.461864406779661,57.5,1138.0,1.0,6.65,0.0,0,0.9989811512990321
WA,530528001851,2389,Mount Adams Middle School,1.3,-0.9749999999999999,2.275,1,True,,0.9855072463768116,9.75,158.0,0.0,1.25,47254.0,1,0.9989811512990321
WA,530735001105,2390,Ridgefield High School,7.22,4.945,2.275,0,False,,0.2232558139534883,72.0,939.0,1.0,7.5,0.0,0,0.9989811512990321
WA,530366000565,2391,Hoquiam Middle School,2.25,-0.02499999999999991,2.275,1,True,,0.7222222222222222,33.0,361.0,0.0,1.85,0.0,0,0.9989811512990321
WA,530771001150,2392,Cleveland High School STEM,8.55,6.275,2.275,0,False,,0.5774647887323944,63.5,916.0,1.0,8.0,0.0,0,0.9989811512990321
WA,530030000033,2394,Cascade Middle School,2.65,0.375,2.275,0,True,,0.6340269277845777,38.0,880.0,0.0,2.9,34869.0,1,0.9989811512990321
WA,530033000043,2395,Bainbridge High School,9.65,7.375,2.275,0,False,,0.0737463126843657,87.5,1369.0,1.0,9.6,0.0,0,0.9989811512990321
WA,530660000974,2396,Pateros Elementary,5.83,3.555,2.275,0,True,,0.7,57.0,160.0,0.0,5.3,0.0,0,0.9989811512990321
WA,530660000975,2397,Pateros High School,5.42,3.145,2.275,0,True,,0.7692307692307693,47.0,158.0,1.0,5.13,0.0,0,0.9989811512990321
WA,530294000471,2398,Central Avenue Elementary,6.35,4.074999999999999,2.275,0,False,,0.7256637168141593,51.5,439.0,0.0,5.8,0.0,0,0.9989811512990321
WA,530048000127,2399,Spanaway Elementary,7.0,4.725,2.275,0,True,,0.6735751295336787,52.0,436.0,0.0,6.4,0.0,0,0.9989811512990321
WA,530834001424,2400,Stanwood Middle School,4.8,2.525,2.275,0,False,,0.3162217659137577,64.5,510.0,0.0,3.05,0.0,0,0.9989811512990321
WA,530825002484,2401,Libby Center,8.85,6.574999999999999,2.275,0,False,,0.2320261437908496,96.0,478.0,0.0,8.85,0.0,0,0.9989811512990321
WA,530492000749,2402,Mead Senior High School,7.82,5.545,2.275,0,False,,0.2572178477690289,69.0,1749.0,1.0,7.4,0.0,0,0.9989811512990321
WA,530126000230,2404,Jenkins Junior/Senior High,6.3,4.025,2.275,0,True,,0.5136986301369864,49.5,322.0,1.0,5.28,0.0,0,0.9989811512990321
WA,530924001555,2405,Valley School,3.7,1.4250000000000003,2.275,0,True,,0.76,37.0,211.0,0.0,6.13,0.0,0,0.9989811512990321
WA,530333000510,2406,Griffin School,6.1,3.8249999999999997,2.275,0,True,,0.1885057471264367,63.5,644.0,0.0,7.18,0.0,0,0.9989811512990321
WA,531011001691,2410,Franklin Middle School,5.85,3.5749999999999997,2.275,0,True,,0.8427745664739884,46.5,914.0,0.0,4.95,0.0,0,0.9989811512990321
WA,530038000049,2415,Battle Ground High School,6.0,3.725,2.275,0,False,,0.2609699769053117,67.5,1851.0,1.0,5.75,0.0,0,0.9989811512990321
WA,530447000709,2416,R A Long High School,6.35,4.074999999999999,2.275,0,False,,0.6333333333333333,48.5,851.0,1.0,6.0,0.0,0,0.9989811512990321
WA,530282000435,2417,Federal Way High School,5.05,2.775,2.275,0,False,,0.6183431952662722,42.0,1661.0,1.0,4.9,0.0,0,0.9989811512990321
WA,530354000525,2418,Des Moines Elementary,4.55,2.275,2.275,0,True,,0.5376344086021505,49.5,585.0,0.0,3.05,31106.0,1,0.9989811512990321
WA,530930001591,2419,Vashon Island High School,8.77,6.494999999999999,2.275,0,False,,0.2066115702479339,74.5,510.0,1.0,8.9,0.0,0,0.9989811512990321
WA,530642000950,2422,Oroville Elementary,5.55,3.275,2.275,0,True,,0.8212290502793296,42.0,311.0,0.0,5.75,0.0,0,0.9989811512990321
WA,530192000297,2423,Cusick Jr Sr High School,4.35,2.0749999999999997,2.275,0,True,,0.6470588235294118,37.0,125.0,1.0,4.4,0.0,0,0.9989811512990321
WA,530141000250,2425,Clover Park High School,4.45,2.1750000000000003,2.275,0,True,,0.851063829787234,36.5,1255.0,1.0,4.35,0.0,0,0.9989811512990321
WA,530420000653,2426,Lake Stevens Sr High School,6.88,4.605,2.275,0,False,,0.2282091917591125,67.0,1935.0,1.0,6.65,0.0,0,0.9989811512990321
WA,530802001328,2428,Snohomish High School,6.85,4.574999999999999,2.275,0,False,,0.182051282051282,69.5,1606.0,1.0,6.35,0.0,0,0.9989811512990321
WA,530042000100,2431,Birchwood Elementary School,3.9,1.625,2.275,0,True,,0.6163522012578616,32.0,359.0,0.0,3.05,0.0,0,0.9989811512990321
WA,531011001687,2433,Ridgeview Elementary,2.75,0.4750000000000001,2.275,0,True,,0.8975903614457831,42.0,650.0,0.0,2.55,31456.0,1,0.9989811512990321
WA,530028000028,2434,Asotin Jr Sr High,7.2,4.925000000000001,2.275,0,False,,0.358974358974359,64.5,353.0,1.0,5.88,0.0,0,0.9989811512990321
WA,530771001207,2435,Madison Middle School,8.9,6.625,2.275,0,False,,0.1729729729729729,76.0,988.0,0.0,8.9,0.0,0,0.9989811512990321
WA,530771001198,2437,Laurelhurst Elementary School,8.43,6.154999999999999,2.275,0,False,,0.2654320987654321,74.5,308.0,0.0,7.45,0.0,0,0.9989811512990321
WA,530723001065,2439,Bryn Mawr Elementary School,5.5,3.225,2.275,0,True,,0.7412935323383084,53.5,412.0,0.0,4.3,0.0,0,0.9989811512990321
WA,530006000013,2441,Adna Middle/High School,6.25,3.975,2.275,0,True,,0.319634703196347,59.0,391.0,1.0,5.4,0.0,0,0.9989811512990321
WA,530612000916,2443,Odessa High School,7.32,5.045,2.275,0,True,,0.421875,52.0,121.0,1.0,6.1,0.0,0,0.9989811512990321
WA,530123000224,2447,Cheney Middle School,4.15,1.8750000000000004,2.275,0,False,,0.4500978473581213,51.0,610.0,0.0,2.6,0.0,0,0.9989811512990321
WA,530618000924,2448,Garfield Elementary School,3.13,0.855,2.275,0,True,,0.6263736263736264,47.0,410.0,0.0,3.7,0.0,0,0.9989811512990321
WA,530003000008,2449,McDermoth Elementary,5.75,3.475,2.275,0,True,,0.6933962264150944,42.5,300.0,0.0,4.1,31278.0,1,0.9989811512990321
WA,530771001137,2450,Daniel Bagley Elementary School,8.1,5.824999999999999,2.275,0,False,,0.1256281407035175,77.0,389.0,0.0,8.85,0.0,0,0.9989811512990321
WA,530246000367,2453,Morgan Middle School,4.85,2.5749999999999997,2.275,0,True,,0.4141843971631205,50.0,784.0,0.0,4.85,34350.0,1,0.9989811512990321
WA,530285000458,2458,Central Elementary,3.85,1.5750000000000002,2.275,0,False,,0.5191256830601093,54.5,395.0,0.0,3.75,0.0,0,0.9989811512990321
WA,530567000839,2459,Nooksack Valley High School,6.85,4.574999999999999,2.275,0,False,,0.5431034482758621,69.5,446.0,1.0,6.05,0.0,0,0.9989811512990321
WA,530771001206,2462,Loyal Heights Elementary School,9.47,7.195,2.275,0,False,,0.082901554404145,79.5,462.0,0.0,9.15,0.0,0,0.9989811512990321
WA,530087000166,2466,Carbonado Historical School 19,8.72,6.445,2.275,0,True,,0.3035714285714285,77.0,202.0,0.0,7.9,0.0,0,0.9989811512990321
WA,530015000016,2467,Anacortes High School,9.12,6.844999999999999,2.275,0,False,,0.2077294685990338,76.5,773.0,1.0,9.53,0.0,0,0.9989811512990321
WA,530711001058,2468,Rainier Senior High School,7.53,5.255000000000001,2.275,0,True,,0.4761904761904761,64.5,237.0,1.0,8.4,0.0,0,0.9989811512990321
